consulta,articulo,tipo,label,sentencia_origen
"Trabajé como digitador desde 1998, tuve un accidente laboral en julio de 2003 cuando me cayó una máquina de escribir en las manos. Desarrollé síndrome de túnel carpiano y problemas cervicales. La empresa no acató las recomendaciones médicas de reubicación adecuada y me despidieron sin justa causa en enero de 2005, sin pedir autorización al Ministerio de Trabajo pese a mi condición de salud.",Ley 361 de 1997,positivo,1,T-198/06
"Trabajé como digitador desde 1998, tuve un accidente laboral en julio de 2003 cuando me cayó una máquina de escribir en las manos. Desarrollé síndrome de túnel carpiano y problemas cervicales. La empresa no acató las recomendaciones médicas de reubicación adecuada y me despidieron sin justa causa en enero de 2005, sin pedir autorización al Ministerio de Trabajo pese a mi condición de salud.",CST Art. 236,negativo_facil,0,T-198/06
"Trabajé como digitador desde 1998, tuve un accidente laboral en julio de 2003 cuando me cayó una máquina de escribir en las manos. Desarrollé síndrome de túnel carpiano y problemas cervicales. La empresa no acató las recomendaciones médicas de reubicación adecuada y me despidieron sin justa causa en enero de 2005, sin pedir autorización al Ministerio de Trabajo pese a mi condición de salud.",Artículo 62 del Código Sustantivo del Trabajo,negativo_dificil_placeholder,0,T-198/06
"Me despidieron el 30 de abril de 2018 sin justa causa, apenas 5 días después de que le avisé a mi jefe por WhatsApp que tenía cáncer de seno. Yo trabajaba como Directora de Alimentos y Bebidas desde agosto de 2017. La empresa sabía de mi diagnóstico pero me echaron sin pedir permiso al Ministerio de Trabajo.","Ley 361 de 1997, Art. 26",positivo,1,T-118/19
"Me despidieron el 30 de abril de 2018 sin justa causa, apenas 5 días después de que le avisé a mi jefe por WhatsApp que tenía cáncer de seno. Yo trabajaba como Directora de Alimentos y Bebidas desde agosto de 2017. La empresa sabía de mi diagnóstico pero me echaron sin pedir permiso al Ministerio de Trabajo.",CST Art. 236,negativo_facil,0,T-118/19
"Me despidieron el 30 de abril de 2018 sin justa causa, apenas 5 días después de que le avisé a mi jefe por WhatsApp que tenía cáncer de seno. Yo trabajaba como Directora de Alimentos y Bebidas desde agosto de 2017. La empresa sabía de mi diagnóstico pero me echaron sin pedir permiso al Ministerio de Trabajo.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-118/19
"Me despidieron después de sufrir un accidente laboral que me causó problemas en la columna. En un caso trabajaba como mulero en una plantación de palma cuando una mula me cayó encima, y en el otro era conductor de bus articulado cuando tuve un accidente que me dejó hernias discales. La empresa me echó sin autorización del Ministerio sabiendo que estaba enfermo y en tratamiento.",CST Art. 26,positivo,1,T-521/16
"Me despidieron después de sufrir un accidente laboral que me causó problemas en la columna. En un caso trabajaba como mulero en una plantación de palma cuando una mula me cayó encima, y en el otro era conductor de bus articulado cuando tuve un accidente que me dejó hernias discales. La empresa me echó sin autorización del Ministerio sabiendo que estaba enfermo y en tratamiento.",CST Art. 236,negativo_facil,0,T-521/16
"Me despidieron después de sufrir un accidente laboral que me causó problemas en la columna. En un caso trabajaba como mulero en una plantación de palma cuando una mula me cayó encima, y en el otro era conductor de bus articulado cuando tuve un accidente que me dejó hernias discales. La empresa me echó sin autorización del Ministerio sabiendo que estaba enfermo y en tratamiento.",CST Art. 62,negativo_dificil_placeholder,0,T-521/16
"Me diagnosticaron VIH en octubre de 2021 y necesitaba controles médicos periódicos. Empecé a trabajar en noviembre de 2022 como administrador de bases de datos, la empresa conocía mi diagnóstico desde el examen pre-ocupacional, pero me ponían trabas para asistir a citas médicas y me exigían reponer el tiempo. Me despidieron en agosto de 2023 sin autorización del Ministerio del Trabajo.","Ley 361 de 1997, Art. 26",positivo,1,T-320/24
"Me diagnosticaron VIH en octubre de 2021 y necesitaba controles médicos periódicos. Empecé a trabajar en noviembre de 2022 como administrador de bases de datos, la empresa conocía mi diagnóstico desde el examen pre-ocupacional, pero me ponían trabas para asistir a citas médicas y me exigían reponer el tiempo. Me despidieron en agosto de 2023 sin autorización del Ministerio del Trabajo.",CST Art. 236,negativo_facil,0,T-320/24
"Me diagnosticaron VIH en octubre de 2021 y necesitaba controles médicos periódicos. Empecé a trabajar en noviembre de 2022 como administrador de bases de datos, la empresa conocía mi diagnóstico desde el examen pre-ocupacional, pero me ponían trabas para asistir a citas médicas y me exigían reponer el tiempo. Me despidieron en agosto de 2023 sin autorización del Ministerio del Trabajo.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-320/24
"Trabajé casi 5 años como operaria de máquinas troqueladoras y selladoras en una fábrica de bolsas plásticas. En noviembre de 2018 me diagnosticaron síndrome del túnel del carpo severo bilateral por los movimientos repetitivos. Mis jefes me acosaron diciéndome que no les servía porque perdían dinero con mis incapacidades y terapias, me hicieron firmar contratos con diferentes empleadores para evadir responsabilidades, y finalmente me despidieron en diciembre de 2019 sin autorización del inspector de trabajo. Además, la empresa se negó a entregar el análisis de puesto de trabajo que necesitaba la Junta de Calificación para determinar si mi enfermedad era laboral.",Ley 361 de 1997,positivo,1,T-195/22
"Trabajé casi 5 años como operaria de máquinas troqueladoras y selladoras en una fábrica de bolsas plásticas. En noviembre de 2018 me diagnosticaron síndrome del túnel del carpo severo bilateral por los movimientos repetitivos. Mis jefes me acosaron diciéndome que no les servía porque perdían dinero con mis incapacidades y terapias, me hicieron firmar contratos con diferentes empleadores para evadir responsabilidades, y finalmente me despidieron en diciembre de 2019 sin autorización del inspector de trabajo. Además, la empresa se negó a entregar el análisis de puesto de trabajo que necesitaba la Junta de Calificación para determinar si mi enfermedad era laboral.","Decreto 2463 de 2001, Art. 10 parágrafo 1",positivo,1,T-195/22
"Trabajé casi 5 años como operaria de máquinas troqueladoras y selladoras en una fábrica de bolsas plásticas. En noviembre de 2018 me diagnosticaron síndrome del túnel del carpo severo bilateral por los movimientos repetitivos. Mis jefes me acosaron diciéndome que no les servía porque perdían dinero con mis incapacidades y terapias, me hicieron firmar contratos con diferentes empleadores para evadir responsabilidades, y finalmente me despidieron en diciembre de 2019 sin autorización del inspector de trabajo. Además, la empresa se negó a entregar el análisis de puesto de trabajo que necesitaba la Junta de Calificación para determinar si mi enfermedad era laboral.",CST Art. 236,negativo_facil,0,T-195/22
"Trabajé casi 5 años como operaria de máquinas troqueladoras y selladoras en una fábrica de bolsas plásticas. En noviembre de 2018 me diagnosticaron síndrome del túnel del carpo severo bilateral por los movimientos repetitivos. Mis jefes me acosaron diciéndome que no les servía porque perdían dinero con mis incapacidades y terapias, me hicieron firmar contratos con diferentes empleadores para evadir responsabilidades, y finalmente me despidieron en diciembre de 2019 sin autorización del inspector de trabajo. Además, la empresa se negó a entregar el análisis de puesto de trabajo que necesitaba la Junta de Calificación para determinar si mi enfermedad era laboral.","Código Sustantivo del Trabajo, Artículo 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-195/22
"Trabajé 23 años como guarda de seguridad y desde 2013 empecé a tener problemas de audición y vista (glaucoma). Luego me diagnosticaron ansiedad, depresión e insomnio. En noviembre de 2024 me despidieron sin justa causa alegando 'políticas empresariales', aunque la empresa conocía mi estado de salud y mis restricciones médicas.","Ley 361 de 1997, Art. 26",positivo,1,T-311/25
"Trabajé 23 años como guarda de seguridad y desde 2013 empecé a tener problemas de audición y vista (glaucoma). Luego me diagnosticaron ansiedad, depresión e insomnio. En noviembre de 2024 me despidieron sin justa causa alegando 'políticas empresariales', aunque la empresa conocía mi estado de salud y mis restricciones médicas.",CST Art. 236,negativo_facil,0,T-311/25
"Trabajé 23 años como guarda de seguridad y desde 2013 empecé a tener problemas de audición y vista (glaucoma). Luego me diagnosticaron ansiedad, depresión e insomnio. En noviembre de 2024 me despidieron sin justa causa alegando 'políticas empresariales', aunque la empresa conocía mi estado de salud y mis restricciones médicas.","Código Sustantivo del Trabajo, Artículo 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-311/25
"Trabajé como operador de carga y en 2012 tuve un accidente común que me lesionó el brazo izquierdo. Me dieron incapacidades consecutivas por más de 180 días y en abril de 2013 me despidieron sin autorización del inspector de trabajo, argumentando que mi incapacidad superaba los 180 días según el artículo 62.15 del Código Sustantivo del Trabajo.","Ley 361 de 1997, Art. 26",positivo,1,SU-348/22
"Trabajé como operador de carga y en 2012 tuve un accidente común que me lesionó el brazo izquierdo. Me dieron incapacidades consecutivas por más de 180 días y en abril de 2013 me despidieron sin autorización del inspector de trabajo, argumentando que mi incapacidad superaba los 180 días según el artículo 62.15 del Código Sustantivo del Trabajo.","Ley 361 de 1997, Art. 5",positivo,1,SU-348/22
"Trabajé como operador de carga y en 2012 tuve un accidente común que me lesionó el brazo izquierdo. Me dieron incapacidades consecutivas por más de 180 días y en abril de 2013 me despidieron sin autorización del inspector de trabajo, argumentando que mi incapacidad superaba los 180 días según el artículo 62.15 del Código Sustantivo del Trabajo.",CST Art. 62.15,positivo,1,SU-348/22
"Trabajé como operador de carga y en 2012 tuve un accidente común que me lesionó el brazo izquierdo. Me dieron incapacidades consecutivas por más de 180 días y en abril de 2013 me despidieron sin autorización del inspector de trabajo, argumentando que mi incapacidad superaba los 180 días según el artículo 62.15 del Código Sustantivo del Trabajo.",CST Art. 236,negativo_facil,0,SU-348/22
"Trabajé como operador de carga y en 2012 tuve un accidente común que me lesionó el brazo izquierdo. Me dieron incapacidades consecutivas por más de 180 días y en abril de 2013 me despidieron sin autorización del inspector de trabajo, argumentando que mi incapacidad superaba los 180 días según el artículo 62.15 del Código Sustantivo del Trabajo.",CST Art. 58 - Justa causa de terminación del contrato por parte del empleador,negativo_dificil_placeholder,0,SU-348/22
"Trabajé como músico violista desde 2006 hasta que me despidieron en mayo de 2012. Durante mi trabajo desarrollé síndrome del túnel del carpo bilateral, bursitis de hombro, discopatía cervical, ansiedad y depresión. Mi empleador sabía de mi condición de salud porque estaba pendiente la calificación de pérdida de capacidad laboral, pero me despidieron sin pedir autorización al inspector de trabajo, justo el día que la EPS certificó que mis enfermedades eran de origen profesional.","Ley 361 de 1997, Art. 26",positivo,1,SU-213/24
